Paper_DOI,Reviewer_ID,Decision,Comment
202310.48550/arXiv.2405.15709,50159131.0,0,Minor and unclear contribution.
202210.48550/arXiv.2405.15709,152267402.0,0,Bad writing quality
202210.48550/arXiv.2405.15709,2042181142.0,1,Findings are novel.
202210.48550/arXiv.2405.15709,2111552041.0,1,Well-written and clear paper.
202110.48550/arXiv.2405.15709,2257608036.0,0,TNo novelty.
202110.48550/arXiv.2405.15709,113804933.0,1,This paper makes a significant contribution.
202110.48550/arXiv.2405.15709,1742930.0,1,Good Experimental scheme.
202010.48550/arXiv.2405.15709,152142628.0,1,Good Experimental scheme.
202010.48550/arXiv.2405.15709,12593803.0,1,Good Experimental scheme.
202010.48550/arXiv.2405.15709,37709604.0,1,Well-written and clear paper.
202110.1055/a-1885-1697,1736546.0,1,This paper makes a significant contribution.
202110.1055/a-1885-1697,40570600.0,1,Good Experimental scheme.
202110.1055/a-1885-1697,2144205696.0,0,Minor and unclear contribution.
202010.1055/a-1885-1697,49065276.0,0,Bad writing quality
202010.1055/a-1885-1697,2197278898.0,1,Findings are novel.
202010.1055/a-1885-1697,5251221.0,0,The methodology has flaws.
201410.7717/peerj.1425,1751126.0,1,Well-written and clear paper.
201410.7717/peerj.1425,46638878.0,1,Findings are novel.
201410.7717/peerj.1425,2152819646.0,1,Well-written and clear paper.
201310.7717/peerj.1425,1694867.0,1,This paper makes a significant contribution.
201310.7717/peerj.1425,2339595595.0,0,Bad writing quality
201310.7717/peerj.1425,2775316.0,0,TNo novelty.
201210.4018/ijsda.2013100103,2079575806.0,0,TNo novelty.
201210.4018/ijsda.2013100103,5720049.0,0,TNo novelty.
201210.4018/ijsda.2013100103,152522050.0,1,This paper makes a significant contribution.
201110.4018/ijsda.2013100103,3425391.0,0,The methodology has flaws.
201110.4018/ijsda.2013100103,2097278.0,0,The methodology has flaws.
201110.4018/ijsda.2013100103,2108880610.0,1,This paper makes a significant contribution.
202310.1049/rpg2.12985,147918666.0,1,Findings are novel.
202310.1049/rpg2.12985,6894503.0,0,Minor and unclear contribution.
202310.1049/rpg2.12985,2261913985.0,0,Minor and unclear contribution.
202210.1049/rpg2.12985,46742409.0,1,This paper makes a significant contribution.
202210.1049/rpg2.12985,2211880913.0,1,Well-written and clear paper.
202210.1049/rpg2.12985,1901892.0,0,The methodology has flaws.
202310.1109/BigData62323.2024.10825786,47852336.0,1,Well-written and clear paper.
202310.1109/BigData62323.2024.10825786,3487646.0,1,Good Experimental scheme.
202310.1109/BigData62323.2024.10825786,2915173.0,0,Bad writing quality
202210.1109/BigData62323.2024.10825786,3259574.0,1,Well-written and clear paper.
202210.1109/BigData62323.2024.10825786,5812286.0,1,Good Experimental scheme.
202210.1109/BigData62323.2024.10825786,2090575596.0,0,The methodology has flaws.
202110.1109/BigData62323.2024.10825786,32637701.0,0,TNo novelty.
202110.1109/BigData62323.2024.10825786,2261734176.0,0,Minor and unclear contribution.
202110.1109/BigData62323.2024.10825786,1392734367.0,1,Well-written and clear paper.
202010.1109/BigData62323.2024.10825786,2146031696.0,1,This paper makes a significant contribution.
202010.1109/BigData62323.2024.10825786,1768893.0,0,Minor and unclear contribution.
202010.1109/BigData62323.2024.10825786,144753219.0,1,Well-written and clear paper.
202110.1109/ACCESS.2022.3167058,2239416591.0,1,Good Experimental scheme.
202110.1109/ACCESS.2022.3167058,1589716539.0,1,Good Experimental scheme.
202110.1109/ACCESS.2022.3167058,7222011.0,1,Well-written and clear paper.
202010.1109/ACCESS.2022.3167058,33158187.0,1,Well-written and clear paper.
202010.1109/ACCESS.2022.3167058,1500733276.0,0,Bad writing quality
202010.1109/ACCESS.2022.3167058,37329835.0,0,The methodology has flaws.
202310.3389/fimmu.2024.1461424,46654332.0,1,Good Experimental scheme.
202310.3389/fimmu.2024.1461424,3425492.0,0,Bad writing quality
202310.3389/fimmu.2024.1461424,3871263.0,1,Findings are novel.
202210.3389/fimmu.2024.1461424,96650523.0,0,The methodology has flaws.
202210.3389/fimmu.2024.1461424,145802955.0,0,Bad writing quality
202210.3389/fimmu.2024.1461424,3785013.0,1,This paper makes a significant contribution.
201710.1038/s41598-018-34671-6,1708705.0,0,Minor and unclear contribution.
201710.1038/s41598-018-34671-6,144882389.0,1,This paper makes a significant contribution.
201710.1038/s41598-018-34671-6,49564046.0,1,Findings are novel.
201610.1038/s41598-018-34671-6,122361977.0,0,Minor and unclear contribution.
201610.1038/s41598-018-34671-6,35525979.0,1,Well-written and clear paper.
201610.1038/s41598-018-34671-6,2483738.0,0,Bad writing quality
201810.3390/ijerph16142598,1772986.0,0,TNo novelty.
201810.3390/ijerph16142598,6199236.0,1,Well-written and clear paper.
201810.3390/ijerph16142598,1745288.0,0,Minor and unclear contribution.
201710.3390/ijerph16142598,144395551.0,0,TNo novelty.
201710.3390/ijerph16142598,6538213.0,0,Bad writing quality
201710.3390/ijerph16142598,2976893.0,1,Good Experimental scheme.
202110.1016/j.cor.2022.105897,1390058963.0,1,Good Experimental scheme.
202110.1016/j.cor.2022.105897,3036993.0,1,This paper makes a significant contribution.
202110.1016/j.cor.2022.105897,4307039.0,0,The methodology has flaws.
202010.1016/j.cor.2022.105897,3111870.0,0,TNo novelty.
202010.1016/j.cor.2022.105897,2627974.0,0,Bad writing quality
202010.1016/j.cor.2022.105897,5683137.0,1,Well-written and clear paper.
202210.3390/electronics12122715,2116022749.0,0,Minor and unclear contribution.
202210.3390/electronics12122715,2808366.0,1,Findings are novel.
202210.3390/electronics12122715,13877164.0,0,TNo novelty.
202110.3390/electronics12122715,1681374.0,1,Well-written and clear paper.
202110.3390/electronics12122715,144609521.0,0,Bad writing quality
202110.3390/electronics12122715,1380315305.0,0,The methodology has flaws.
202210.29207/joseit.v2i2.5460,4657633.0,0,Bad writing quality
202210.29207/joseit.v2i2.5460,145496208.0,0,TNo novelty.
202210.29207/joseit.v2i2.5460,2261690607.0,1,Well-written and clear paper.
202110.29207/joseit.v2i2.5460,4235295.0,0,The methodology has flaws.
202110.29207/joseit.v2i2.5460,12027831.0,1,Good Experimental scheme.
202110.29207/joseit.v2i2.5460,2772261.0,1,Good Experimental scheme.
201710.1007/978-3-030-03146-6_44,144147128.0,1,Findings are novel.
201710.1007/978-3-030-03146-6_44,2306102130.0,0,The methodology has flaws.
201710.1007/978-3-030-03146-6_44,2047632931.0,1,Findings are novel.
201610.1007/978-3-030-03146-6_44,2139035.0,1,Well-written and clear paper.
201610.1007/978-3-030-03146-6_44,1990712483.0,0,Minor and unclear contribution.
201610.1007/978-3-030-03146-6_44,4930761.0,1,Findings are novel.
201510.1007/978-3-030-03146-6_44,2140478114.0,0,Minor and unclear contribution.
201510.1007/978-3-030-03146-6_44,2169940557.0,0,The methodology has flaws.
201510.1007/978-3-030-03146-6_44,46215372.0,0,Minor and unclear contribution.
201410.1007/978-3-030-03146-6_44,2286145455.0,1,Good Experimental scheme.
201410.1007/978-3-030-03146-6_44,3741014.0,1,Good Experimental scheme.
201410.1007/978-3-030-03146-6_44,2462253.0,0,Minor and unclear contribution.
202310.1109/ISCIT63075.2024.10793695,49174013.0,1,Good Experimental scheme.
202310.1109/ISCIT63075.2024.10793695,3117857.0,0,The methodology has flaws.
202310.1109/ISCIT63075.2024.10793695,2064485379.0,1,Good Experimental scheme.
202210.1109/ISCIT63075.2024.10793695,145305802.0,1,Findings are novel.
202210.1109/ISCIT63075.2024.10793695,1698786.0,0,Minor and unclear contribution.
202210.1109/ISCIT63075.2024.10793695,2116293944.0,0,The methodology has flaws.
202110.1109/ISCIT63075.2024.10793695,36188487.0,1,Good Experimental scheme.
202110.1109/ISCIT63075.2024.10793695,2239632778.0,1,Findings are novel.
202110.1109/ISCIT63075.2024.10793695,2699501.0,0,Bad writing quality
202010.1109/ISCIT63075.2024.10793695,2548193.0,0,The methodology has flaws.
202010.1109/ISCIT63075.2024.10793695,2145781736.0,0,Bad writing quality
202010.1109/ISCIT63075.2024.10793695,2080747468.0,0,The methodology has flaws.
202310.1088/1674-1056/ad4328,2277324082.0,1,This paper makes a significant contribution.
202310.1088/1674-1056/ad4328,6231885.0,1,Findings are novel.
202310.1088/1674-1056/ad4328,2259076.0,1,Good Experimental scheme.
202210.1088/1674-1056/ad4328,2171315412.0,1,Well-written and clear paper.
202210.1088/1674-1056/ad4328,144395551.0,0,TNo novelty.
202210.1088/1674-1056/ad4328,47379175.0,1,Findings are novel.
202210.1002/aisy.202300402,5716439.0,0,The methodology has flaws.
202210.1002/aisy.202300402,144713028.0,1,Findings are novel.
202210.1002/aisy.202300402,49191190.0,1,Well-written and clear paper.
202110.1002/aisy.202300402,145228043.0,1,This paper makes a significant contribution.
202110.1002/aisy.202300402,2104761721.0,0,The methodology has flaws.
202110.1002/aisy.202300402,35148114.0,1,Findings are novel.
201910.1109/RoEduNet51892.2020.9324855,2055567713.0,0,Minor and unclear contribution.
201910.1109/RoEduNet51892.2020.9324855,5436934.0,1,Well-written and clear paper.
201910.1109/RoEduNet51892.2020.9324855,3230229.0,1,This paper makes a significant contribution.
201810.1109/RoEduNet51892.2020.9324855,144083373.0,1,This paper makes a significant contribution.
201810.1109/RoEduNet51892.2020.9324855,5655043.0,1,Findings are novel.
201810.1109/RoEduNet51892.2020.9324855,5330353.0,1,Findings are novel.
201710.1109/RoEduNet51892.2020.9324855,2236388442.0,1,Findings are novel.
201710.1109/RoEduNet51892.2020.9324855,1402942065.0,0,Bad writing quality
201710.1109/RoEduNet51892.2020.9324855,83024519.0,0,TNo novelty.
201610.1109/RoEduNet51892.2020.9324855,1682058.0,1,Well-written and clear paper.
201610.1109/RoEduNet51892.2020.9324855,2163292705.0,0,The methodology has flaws.
201610.1109/RoEduNet51892.2020.9324855,2056487502.0,0,Minor and unclear contribution.
202110.1126/science.add8258,1808347.0,1,Good Experimental scheme.
202110.1126/science.add8258,2183135527.0,0,The methodology has flaws.
202110.1126/science.add8258,1717616.0,1,Good Experimental scheme.
202010.1126/science.add8258,1706639.0,1,Good Experimental scheme.
202010.1126/science.add8258,113370706.0,1,Good Experimental scheme.
202010.1126/science.add8258,102616003.0,1,This paper makes a significant contribution.
201910.1007/s10909-020-02545-9,1491360335.0,0,Bad writing quality
201910.1007/s10909-020-02545-9,39882158.0,1,Findings are novel.
201910.1007/s10909-020-02545-9,16399916.0,0,Bad writing quality
201810.1007/s10909-020-02545-9,145125161.0,1,This paper makes a significant contribution.
201810.1007/s10909-020-02545-9,34729445.0,1,Good Experimental scheme.
201810.1007/s10909-020-02545-9,7246678.0,1,Findings are novel.
200410.1109/TENCON.2005.300837,47310138.0,0,Bad writing quality
200410.1109/TENCON.2005.300837,2169785725.0,0,TNo novelty.
200410.1109/TENCON.2005.300837,3462682.0,1,Well-written and clear paper.
200310.1109/TENCON.2005.300837,144576709.0,1,This paper makes a significant contribution.
200310.1109/TENCON.2005.300837,37708187.0,1,This paper makes a significant contribution.
200310.1109/TENCON.2005.300837,40442909.0,0,The methodology has flaws.
200210.1109/TENCON.2005.300837,1491237881.0,0,Minor and unclear contribution.
200210.1109/TENCON.2005.300837,4763345.0,1,This paper makes a significant contribution.
200210.1109/TENCON.2005.300837,2056489014.0,1,Well-written and clear paper.
200110.1109/TENCON.2005.300837,152532943.0,0,Bad writing quality
200110.1109/TENCON.2005.300837,24044854.0,0,The methodology has flaws.
200110.1109/TENCON.2005.300837,50716933.0,1,Well-written and clear paper.
202110.1109/INDIN51773.2022.9976072,47983052.0,0,Minor and unclear contribution.
202110.1109/INDIN51773.2022.9976072,145698014.0,0,The methodology has flaws.
202110.1109/INDIN51773.2022.9976072,145192191.0,0,Bad writing quality
202010.1109/INDIN51773.2022.9976072,1793463.0,1,This paper makes a significant contribution.
202010.1109/INDIN51773.2022.9976072,2152014857.0,0,Bad writing quality
202010.1109/INDIN51773.2022.9976072,70064176.0,0,TNo novelty.
201910.1109/INDIN51773.2022.9976072,145223880.0,0,Minor and unclear contribution.
201910.1109/INDIN51773.2022.9976072,3185819.0,0,Minor and unclear contribution.
201910.1109/INDIN51773.2022.9976072,88145857.0,1,This paper makes a significant contribution.
201810.1109/INDIN51773.2022.9976072,104982685.0,0,TNo novelty.
201810.1109/INDIN51773.2022.9976072,3369833.0,1,Well-written and clear paper.
201810.1109/INDIN51773.2022.9976072,2283545281.0,0,TNo novelty.
201710.1109/SNAMS.2018.8554834,2191645.0,0,Minor and unclear contribution.
201710.1109/SNAMS.2018.8554834,40335106.0,1,Good Experimental scheme.
201710.1109/SNAMS.2018.8554834,152560719.0,0,Minor and unclear contribution.
201610.1109/SNAMS.2018.8554834,1777021.0,1,Findings are novel.
201610.1109/SNAMS.2018.8554834,2202581438.0,0,Minor and unclear contribution.
201610.1109/SNAMS.2018.8554834,2415139.0,1,Well-written and clear paper.
201510.1109/SNAMS.2018.8554834,2282210310.0,0,The methodology has flaws.
201510.1109/SNAMS.2018.8554834,33027604.0,1,Well-written and clear paper.
201510.1109/SNAMS.2018.8554834,2178571637.0,0,The methodology has flaws.
201410.1109/SNAMS.2018.8554834,2864731.0,1,Well-written and clear paper.
201410.1109/SNAMS.2018.8554834,4626087.0,1,This paper makes a significant contribution.
201410.1109/SNAMS.2018.8554834,3946259.0,0,TNo novelty.
202010.1021/acs.jpca.1c09984,2281317402.0,0,The methodology has flaws.
202010.1021/acs.jpca.1c09984,143728763.0,1,Good Experimental scheme.
202010.1021/acs.jpca.1c09984,1937193.0,1,Good Experimental scheme.
201910.1021/acs.jpca.1c09984,1400896467.0,1,This paper makes a significant contribution.
201910.1021/acs.jpca.1c09984,2157958.0,0,Bad writing quality
201910.1021/acs.jpca.1c09984,5746064.0,1,Findings are novel.
202210.3390/ijfs11030094,49564046.0,0,TNo novelty.
202210.3390/ijfs11030094,2233494639.0,1,This paper makes a significant contribution.
202210.3390/ijfs11030094,1390600388.0,1,This paper makes a significant contribution.
202110.3390/ijfs11030094,6253686.0,0,Minor and unclear contribution.
202110.3390/ijfs11030094,2126424.0,0,The methodology has flaws.
202110.3390/ijfs11030094,145780722.0,0,Bad writing quality
202210.1109/M2VIP58386.2023.10413402,2261374645.0,0,The methodology has flaws.
202210.1109/M2VIP58386.2023.10413402,5819540.0,0,Minor and unclear contribution.
202210.1109/M2VIP58386.2023.10413402,80330623.0,1,Findings are novel.
202110.1109/M2VIP58386.2023.10413402,1787485.0,1,Well-written and clear paper.
202110.1109/M2VIP58386.2023.10413402,1922055.0,1,This paper makes a significant contribution.
202110.1109/M2VIP58386.2023.10413402,2336892288.0,1,This paper makes a significant contribution.
202010.1109/M2VIP58386.2023.10413402,2143450928.0,1,Well-written and clear paper.
202010.1109/M2VIP58386.2023.10413402,153287487.0,0,TNo novelty.
202010.1109/M2VIP58386.2023.10413402,47864557.0,1,Good Experimental scheme.
201910.1109/M2VIP58386.2023.10413402,47502039.0,0,The methodology has flaws.
201910.1109/M2VIP58386.2023.10413402,2114389032.0,0,Bad writing quality
201910.1109/M2VIP58386.2023.10413402,2234284460.0,1,Good Experimental scheme.
202010.3390/sym13030486,4203386.0,1,Good Experimental scheme.
202010.3390/sym13030486,2244475835.0,0,TNo novelty.
202010.3390/sym13030486,2118959749.0,0,Bad writing quality
201910.3390/sym13030486,1380543064.0,0,TNo novelty.
201910.3390/sym13030486,2171339748.0,0,TNo novelty.
201910.3390/sym13030486,5197968.0,1,Well-written and clear paper.
202410.22247/ijcna/2025/02,102734032.0,0,TNo novelty.
202410.22247/ijcna/2025/02,12875250.0,1,Good Experimental scheme.
202410.22247/ijcna/2025/02,1720466.0,0,TNo novelty.
202310.22247/ijcna/2025/02,47864373.0,0,Minor and unclear contribution.
202310.22247/ijcna/2025/02,2151570882.0,1,Good Experimental scheme.
202310.22247/ijcna/2025/02,10348877.0,1,Good Experimental scheme.
202310.1177/21925682231162817,123247020.0,0,TNo novelty.
202310.1177/21925682231162817,2107895476.0,1,This paper makes a significant contribution.
202310.1177/21925682231162817,2057473668.0,0,The methodology has flaws.
202210.1177/21925682231162817,1742452.0,0,TNo novelty.
202210.1177/21925682231162817,20696131.0,1,Findings are novel.
202210.1177/21925682231162817,2173472910.0,0,Minor and unclear contribution.
199810.1097/00000539-199906000-00001,48601564.0,0,TNo novelty.
199810.1097/00000539-199906000-00001,3076402.0,1,Good Experimental scheme.
199810.1097/00000539-199906000-00001,40434674.0,1,Good Experimental scheme.
199710.1097/00000539-199906000-00001,2006462156.0,0,Minor and unclear contribution.
199710.1097/00000539-199906000-00001,3191034.0,0,TNo novelty.
199710.1097/00000539-199906000-00001,79828806.0,0,The methodology has flaws.
202310.1371/journal.pone.0312395,2250667936.0,1,Good Experimental scheme.
202310.1371/journal.pone.0312395,102750735.0,1,Good Experimental scheme.
202310.1371/journal.pone.0312395,2249490297.0,0,The methodology has flaws.
202210.1371/journal.pone.0312395,47003172.0,1,This paper makes a significant contribution.
202210.1371/journal.pone.0312395,144972608.0,0,TNo novelty.
202210.1371/journal.pone.0312395,50079109.0,1,This paper makes a significant contribution.
201410.1109/CEIT.2015.7232991,2219172932.0,1,Well-written and clear paper.
201410.1109/CEIT.2015.7232991,70521997.0,0,TNo novelty.
