Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
202000044a527a0642b08f385cda845331f0fc8cbbfd,202010.3390/s23031639,2020 At the Confluence of Artificial Intelligence and Edge Computing in IoT-Based Applications: A Review and New Perspectives,"Given its advantages in low latency, fast response, context-aware services, mobility, and privacy preservation, edge computing has emerged as the key support for intelligent applications and 5G/6G Internet of things (IoT) networks. This technology extends the cloud by providing intermediate services at the edge of the network and improving the quality of service for latency-sensitive applications. Many AI-based solutions with machine learning, deep learning, and swarm intelligence have exhibited the high potential to perform intelligent cognitive sensing, intelligent network management, big data analytics, and security enhancement for edge-based smart applications. Despite its many benefits, there are still concerns about the required capabilities of intelligent edge computing to deal with the computational complexity of machine learning techniques for big IoT data analytics. Resource constraints of edge computing, distributed computing, efficient orchestration, and synchronization of resources are all factors that require attention for quality of service improvement and cost-effective development of edge-based smart applications. In this context, this paper aims to explore the confluence of AI and edge in many application domains in order to leverage the potential of the existing research around these factors and identify new perspectives. The confluence of edge computing and AI improves the quality of user experience in emergency situations, such as in the Internet of vehicles, where critical inaccuracies or delays can lead to damage and accidents. These are the same factors that most studies have used to evaluate the success of an edge-based application. In this review, we first provide an in-depth analysis of the state of the art of AI in edge-based applications with a focus on eight application areas: smart agriculture, smart environment, smart grid, smart healthcare, smart industry, smart education, smart transportation, and security and privacy. Then, we present a qualitative comparison that emphasizes the main objective of the confluence, the roles and the use of artificial intelligence at the network edge, and the key enabling technologies for edge analytics. Then, open challenges, future research directions, and perspectives are identified and discussed. Finally, some conclusions are drawn.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,23,20203dbf084c-ef47-4b74-9919-047b40704538,2020,2023-02-01,"Amira Bourechak, Ouarda Zedadra, M. N. Kouahla, Antonio Guerrieri, Hamid Seridi, G. Fortino","2204340369, 1873244, 3401692, 143627888, 1392623159, 1691577",https://www.semanticscholar.org/paper/00044a527a0642b08f385cda845331f0fc8cbbfd,"Computer Science, Engineering, Environmental Science, Medicine",2204340369,,,
201900044a527a0642b08f385cda845331f0fc8cbbfd,201910.3390/s23031639,2019 At the Confluence of Artificial Intelligence and Edge Computing in IoT-Based Applications: A Review and New Perspectives,"Given its advantages in low latency, fast response, context-aware services, mobility, and privacy preservation, edge computing has emerged as the key support for intelligent applications and 5G/6G Internet of things (IoT) networks. This technology extends the cloud by providing intermediate services at the edge of the network and improving the quality of service for latency-sensitive applications. Many AI-based solutions with machine learning, deep learning, and swarm intelligence have exhibited the high potential to perform intelligent cognitive sensing, intelligent network management, big data analytics, and security enhancement for edge-based smart applications. Despite its many benefits, there are still concerns about the required capabilities of intelligent edge computing to deal with the computational complexity of machine learning techniques for big IoT data analytics. Resource constraints of edge computing, distributed computing, efficient orchestration, and synchronization of resources are all factors that require attention for quality of service improvement and cost-effective development of edge-based smart applications. In this context, this paper aims to explore the confluence of AI and edge in many application domains in order to leverage the potential of the existing research around these factors and identify new perspectives. The confluence of edge computing and AI improves the quality of user experience in emergency situations, such as in the Internet of vehicles, where critical inaccuracies or delays can lead to damage and accidents. These are the same factors that most studies have used to evaluate the success of an edge-based application. In this review, we first provide an in-depth analysis of the state of the art of AI in edge-based applications with a focus on eight application areas: smart agriculture, smart environment, smart grid, smart healthcare, smart industry, smart education, smart transportation, and security and privacy. Then, we present a qualitative comparison that emphasizes the main objective of the confluence, the roles and the use of artificial intelligence at the network edge, and the key enabling technologies for edge analytics. Then, open challenges, future research directions, and perspectives are identified and discussed. Finally, some conclusions are drawn.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,23,20193dbf084c-ef47-4b74-9919-047b40704538,2019,2023-02-01,"Amira Bourechak, Ouarda Zedadra, M. N. Kouahla, Antonio Guerrieri, Hamid Seridi, G. Fortino","2204340369, 1873244, 3401692, 143627888, 1392623159, 1691577",https://www.semanticscholar.org/paper/00044a527a0642b08f385cda845331f0fc8cbbfd,"Computer Science, Engineering, Environmental Science, Medicine",2204340369,,,
2010000508e61e3f44ed94598bace1aaa96db6008a06,201010.1109/CISIS.2011.22,2010 Using Machine Learning Techniques for Modelling and Simulation of Metabolic Networks,,Computational Intelligence in Security for Information Systems,conference,b7d9506a-45c5-45d0-9588-e7c946acb8c9,"2011 International Conference on Complex, Intelligent, and Software Intensive Systems",85-92,Unknown,2010b7d9506a-45c5-45d0-9588-e7c946acb8c9,2010,2011-06-30,"M. Biba, F. Xhafa, F. Esposito, S. Ferilli","1704423, 1679888, 1700821, 1725650",https://www.semanticscholar.org/paper/000508e61e3f44ed94598bace1aaa96db6008a06,"Biology, Computer Science",1704423,,,
2009000508e61e3f44ed94598bace1aaa96db6008a06,200910.1109/CISIS.2011.22,2009 Using Machine Learning Techniques for Modelling and Simulation of Metabolic Networks,,Computational Intelligence in Security for Information Systems,conference,b7d9506a-45c5-45d0-9588-e7c946acb8c9,"2011 International Conference on Complex, Intelligent, and Software Intensive Systems",85-92,Unknown,2009b7d9506a-45c5-45d0-9588-e7c946acb8c9,2009,2011-06-30,"M. Biba, F. Xhafa, F. Esposito, S. Ferilli","1704423, 1679888, 1700821, 1725650",https://www.semanticscholar.org/paper/000508e61e3f44ed94598bace1aaa96db6008a06,"Biology, Computer Science",1704423,,,
2008000508e61e3f44ed94598bace1aaa96db6008a06,200810.1109/CISIS.2011.22,2008 Using Machine Learning Techniques for Modelling and Simulation of Metabolic Networks,,Computational Intelligence in Security for Information Systems,conference,b7d9506a-45c5-45d0-9588-e7c946acb8c9,"2011 International Conference on Complex, Intelligent, and Software Intensive Systems",85-92,Unknown,2008b7d9506a-45c5-45d0-9588-e7c946acb8c9,2008,2011-06-30,"M. Biba, F. Xhafa, F. Esposito, S. Ferilli","1704423, 1679888, 1700821, 1725650",https://www.semanticscholar.org/paper/000508e61e3f44ed94598bace1aaa96db6008a06,"Biology, Computer Science",1704423,,,
2007000508e61e3f44ed94598bace1aaa96db6008a06,200710.1109/CISIS.2011.22,2007 Using Machine Learning Techniques for Modelling and Simulation of Metabolic Networks,,Computational Intelligence in Security for Information Systems,conference,b7d9506a-45c5-45d0-9588-e7c946acb8c9,"2011 International Conference on Complex, Intelligent, and Software Intensive Systems",85-92,Unknown,2007b7d9506a-45c5-45d0-9588-e7c946acb8c9,2007,2011-06-30,"M. Biba, F. Xhafa, F. Esposito, S. Ferilli","1704423, 1679888, 1700821, 1725650",https://www.semanticscholar.org/paper/000508e61e3f44ed94598bace1aaa96db6008a06,"Biology, Computer Science",1704423,,,
2018000685e039f89a4baf3e0de2502dbc988e663db4,201810.1109/SP.2019.00073,2018 F-BLEAU: Fast Black-Box Leakage Estimation,,IEEE Symposium on Security and Privacy,conference,29b9c461-963e-4d11-b2ab-92c182243942,2019 IEEE Symposium on Security and Privacy (SP),835-852,Unknown,201829b9c461-963e-4d11-b2ab-92c182243942,2018,2019-02-04,"Giovanni Cherubin, K. Chatzikokolakis, C. Palamidessi","2591635, 3472832, 1722055",https://www.semanticscholar.org/paper/000685e039f89a4baf3e0de2502dbc988e663db4,Computer Science,2591635,,,
2017000685e039f89a4baf3e0de2502dbc988e663db4,201710.1109/SP.2019.00073,2017 F-BLEAU: Fast Black-Box Leakage Estimation,,IEEE Symposium on Security and Privacy,conference,29b9c461-963e-4d11-b2ab-92c182243942,2019 IEEE Symposium on Security and Privacy (SP),835-852,Unknown,201729b9c461-963e-4d11-b2ab-92c182243942,2017,2019-02-04,"Giovanni Cherubin, K. Chatzikokolakis, C. Palamidessi","2591635, 3472832, 1722055",https://www.semanticscholar.org/paper/000685e039f89a4baf3e0de2502dbc988e663db4,Computer Science,2591635,,,
2016000685e039f89a4baf3e0de2502dbc988e663db4,201610.1109/SP.2019.00073,2016 F-BLEAU: Fast Black-Box Leakage Estimation,,IEEE Symposium on Security and Privacy,conference,29b9c461-963e-4d11-b2ab-92c182243942,2019 IEEE Symposium on Security and Privacy (SP),835-852,Unknown,201629b9c461-963e-4d11-b2ab-92c182243942,2016,2019-02-04,"Giovanni Cherubin, K. Chatzikokolakis, C. Palamidessi","2591635, 3472832, 1722055",https://www.semanticscholar.org/paper/000685e039f89a4baf3e0de2502dbc988e663db4,Computer Science,2591635,,,
2015000685e039f89a4baf3e0de2502dbc988e663db4,201510.1109/SP.2019.00073,2015 F-BLEAU: Fast Black-Box Leakage Estimation,,IEEE Symposium on Security and Privacy,conference,29b9c461-963e-4d11-b2ab-92c182243942,2019 IEEE Symposium on Security and Privacy (SP),835-852,Unknown,201529b9c461-963e-4d11-b2ab-92c182243942,2015,2019-02-04,"Giovanni Cherubin, K. Chatzikokolakis, C. Palamidessi","2591635, 3472832, 1722055",https://www.semanticscholar.org/paper/000685e039f89a4baf3e0de2502dbc988e663db4,Computer Science,2591635,,,
2022000734d25e1952d5dd1d5af66a88fd7e565abf33,202210.1109/CCWC57344.2023.10099366,2022 Predicting EURO Games Using an Ensemble Technique Involving Genetic Algorithms and Machine Learning,,Computing and Communication Workshop and Conference,conference,b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),0470-0475,Unknown,2022b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2022,2023-03-08,Arisoa S. Randrianasolo,3245425,https://www.semanticscholar.org/paper/000734d25e1952d5dd1d5af66a88fd7e565abf33,Computer Science,3245425,,,
2021000734d25e1952d5dd1d5af66a88fd7e565abf33,202110.1109/CCWC57344.2023.10099366,2021 Predicting EURO Games Using an Ensemble Technique Involving Genetic Algorithms and Machine Learning,,Computing and Communication Workshop and Conference,conference,b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),0470-0475,Unknown,2021b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2021,2023-03-08,Arisoa S. Randrianasolo,3245425,https://www.semanticscholar.org/paper/000734d25e1952d5dd1d5af66a88fd7e565abf33,Computer Science,3245425,,,
2020000734d25e1952d5dd1d5af66a88fd7e565abf33,202010.1109/CCWC57344.2023.10099366,2020 Predicting EURO Games Using an Ensemble Technique Involving Genetic Algorithms and Machine Learning,,Computing and Communication Workshop and Conference,conference,b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),0470-0475,Unknown,2020b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2020,2023-03-08,Arisoa S. Randrianasolo,3245425,https://www.semanticscholar.org/paper/000734d25e1952d5dd1d5af66a88fd7e565abf33,Computer Science,3245425,,,
2019000734d25e1952d5dd1d5af66a88fd7e565abf33,201910.1109/CCWC57344.2023.10099366,2019 Predicting EURO Games Using an Ensemble Technique Involving Genetic Algorithms and Machine Learning,,Computing and Communication Workshop and Conference,conference,b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2023 IEEE 13th Annual Computing and Communication Workshop and Conference (CCWC),0470-0475,Unknown,2019b8e1c2e0-1b74-4058-baa7-54f0bb392eba,2019,2023-03-08,Arisoa S. Randrianasolo,3245425,https://www.semanticscholar.org/paper/000734d25e1952d5dd1d5af66a88fd7e565abf33,Computer Science,3245425,,,
202300080e5262120b1a8173518a1a5f9ce3da8aeb50,202310.48550/arXiv.2405.15709,2023 Information-theoretic Generalization Analysis for Expected Calibration Error,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,Unknown,abs/2405.15709,2023d9720b90-d60b-48bc-9df8-87a30b9a60dd,2023,2024-05-24,"Futoshi Futami, Masahiro Fujisawa","29800064, 6185326",https://www.semanticscholar.org/paper/00080e5262120b1a8173518a1a5f9ce3da8aeb50,"Computer Science, Mathematics",29800064,,,
202200080e5262120b1a8173518a1a5f9ce3da8aeb50,202210.48550/arXiv.2405.15709,2022 Information-theoretic Generalization Analysis for Expected Calibration Error,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,Unknown,abs/2405.15709,2022d9720b90-d60b-48bc-9df8-87a30b9a60dd,2022,2024-05-24,"Futoshi Futami, Masahiro Fujisawa","29800064, 6185326",https://www.semanticscholar.org/paper/00080e5262120b1a8173518a1a5f9ce3da8aeb50,"Computer Science, Mathematics",29800064,,,
202100080e5262120b1a8173518a1a5f9ce3da8aeb50,202110.48550/arXiv.2405.15709,2021 Information-theoretic Generalization Analysis for Expected Calibration Error,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,Unknown,abs/2405.15709,2021d9720b90-d60b-48bc-9df8-87a30b9a60dd,2021,2024-05-24,"Futoshi Futami, Masahiro Fujisawa","29800064, 6185326",https://www.semanticscholar.org/paper/00080e5262120b1a8173518a1a5f9ce3da8aeb50,"Computer Science, Mathematics",29800064,,,
