Edition_ID,Venue_ID,Conference_Edition_Name,Year
2021a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2021 International Conference on Software Engineering,2021
2021289bfdda-eab3-4c9a-97be-ef1e0f9ddfc0,289bfdda-eab3-4c9a-97be-ef1e0f9ddfc0,2021 International Symposium on Software Testing and Analysis,2021
2020a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2020 International Conference on Software Engineering,2020
2022768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2022 Computer Vision and Pattern Recognition,2022
202137275deb-3fcf-4d16-ae77-95db9899b1f3,37275deb-3fcf-4d16-ae77-95db9899b1f3,2021 IEEE/RJS International Conference on Intelligent RObots and Systems,2021
2017bdc1e449-645b-4e9a-a531-6c02de3188a6,bdc1e449-645b-4e9a-a531-6c02de3188a6,2017 International Conference on Computer Science and Network Technology,2017
20196097e4b5-f3a8-4021-991b-031490b89f6f,6097e4b5-f3a8-4021-991b-031490b89f6f,"2019 ACM International Conference on Bioinformatics, Computational Biology and Biomedicine",2019
2019e795213e-9a07-4d48-a477-6c05448b9a72,e795213e-9a07-4d48-a477-6c05448b9a72,2019 IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology,2019
201965898267-1da6-4ec8-9b38-b63b1080c23f,65898267-1da6-4ec8-9b38-b63b1080c23f,2019 International Conference on Rebooting Computing,2019
20174a0a181c-3807-4883-8ac2-b0ddf5f46497,4a0a181c-3807-4883-8ac2-b0ddf5f46497,2017 International Conference on Communication and Electronics Systems,2017
2017edbf100f-0a8b-4e06-b100-e077ac2c913e,edbf100f-0a8b-4e06-b100-e077ac2c913e,2017 International Conference on eDemocracy & eGovernment,2017
2016389baf23-24d6-4f4c-9bcf-dd4978cd3300,389baf23-24d6-4f4c-9bcf-dd4978cd3300,2016 International Conference on Next Generation Computing Technologies,2016
2022e37581a5-dfe0-4f8f-8068-b423503fce67,e37581a5-dfe0-4f8f-8068-b423503fce67,2022 International Conference on Smart Computing,2022
202155899451-b8ad-4bdb-9db0-eba418d791f7,55899451-b8ad-4bdb-9db0-eba418d791f7,2021 International Conference on Computer Communications and Networks,2021
201848782cc2-a3b4-44f3-95a4-2c4cb0f7245b,48782cc2-a3b4-44f3-95a4-2c4cb0f7245b,2018 International Conference on Pattern Recognition,2018
2022939c6e1d-0d17-4d6e-8a82-66d960df0e40,939c6e1d-0d17-4d6e-8a82-66d960df0e40,2022 International Conference on Learning Representations,2022
202267f7f831-711a-43c8-8785-1e09005359b5,67f7f831-711a-43c8-8785-1e09005359b5,2022 International Joint Conference on Artificial Intelligence,2022
2021fc0a208c-acb7-47dc-a0d4-af8190e21d29,fc0a208c-acb7-47dc-a0d4-af8190e21d29,2021 International Conference on Machine Learning,2021
2008e4e125f2-da7f-4cdb-8e8a-83c870f73435,e4e125f2-da7f-4cdb-8e8a-83c870f73435,"2008 International Symposium on Power Electronics, Electrical Drives, Automation and Motion",2008
201460c45ccc-5528-42eb-85a9-7606a3d9b220,60c45ccc-5528-42eb-85a9-7606a3d9b220,2014 International Conference on Interaction Sciences,2014
2005d43f0f26-43c9-4009-a1ed-63624522c166,d43f0f26-43c9-4009-a1ed-63624522c166,2005 International Conference on Intelligent User Interfaces,2005
2016b8e3fb18-a48d-49f0-96bd-38cca7124b0d,b8e3fb18-a48d-49f0-96bd-38cca7124b0d,2016 International Conference on Cloud Computing and Intelligence Systems,2016
2015cde3b97f-f8e7-488d-a365-d1a21be93a7a,cde3b97f-f8e7-488d-a365-d1a21be93a7a,2015 International Conference on Intelligent Engineering Systems,2015
20129f805ea5-b89f-4a8d-9a6b-ab3f419fe5c6,9f805ea5-b89f-4a8d-9a6b-ab3f419fe5c6,2012 Pacific Rim Conference on Multimedia,2012
20117fc59923-fa38-4cd7-9b1a-72dda5829d33,7fc59923-fa38-4cd7-9b1a-72dda5829d33,2011 Learning and Intelligent Optimization,2011
20182d136b11-c2b5-484b-b008-7f4a852fd61e,2d136b11-c2b5-484b-b008-7f4a852fd61e,2018 International Conference on Artificial Intelligence and Statistics,2018
2015bbdd88c4-fb38-40a7-9a05-df99e3d1eee2,bbdd88c4-fb38-40a7-9a05-df99e3d1eee2,"2015 International Conference on Information, Intelligence, Systems and Applications",2015
2015f3e38fed-90fb-47cc-b88a-cf7696814eb0,f3e38fed-90fb-47cc-b88a-cf7696814eb0,2015 International Conference on Advances in Computer Engineering and Applications,2015
2012b8d8437f-4a22-4452-9d2c-60d7d9d14eac,b8d8437f-4a22-4452-9d2c-60d7d9d14eac,2012 International Conference on Intelligent Systems Design and Applications,2012
2012e1a0f1be-f047-4f67-85a9-eaaecf83618a,e1a0f1be-f047-4f67-85a9-eaaecf83618a,2012 National Radio Science Conference,2012
202167f7f831-711a-43c8-8785-1e09005359b5,67f7f831-711a-43c8-8785-1e09005359b5,2021 International Joint Conference on Artificial Intelligence,2021
2021ffe5bb5c-04ed-488e-985d-d3a7b39542cf,ffe5bb5c-04ed-488e-985d-d3a7b39542cf,2021 IEEE International Conference on Distributed Computing Systems,2021
2020911e7332-8ea8-4e9d-bc20-5572a2523f92,911e7332-8ea8-4e9d-bc20-5572a2523f92,2020 International Middleware Conference,2020
201628743d0f-a1f0-4559-b23f-20ac351f17df,28743d0f-a1f0-4559-b23f-20ac351f17df,2016 IEEE International Symposium on Medical Measurements and Applications,2016
20145353d583-6f50-4967-ab34-74338b908b90,5353d583-6f50-4967-ab34-74338b908b90,2014 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,2014
201870db1495-6b74-4d35-b670-ae1eacf44acb,70db1495-6b74-4d35-b670-ae1eacf44acb,2018 Seminar/Workshop on Direct and Inverse Problems of Electromagnetic and Acoustic Wave Theory,2018
20223a7352c9-9494-49e2-8b4a-ba997954a26f,3a7352c9-9494-49e2-8b4a-ba997954a26f,2022 Hellenic Conference on Artificial Intelligence,2022
2019be5cc8fb-1b0b-40de-9597-c6dd055201e7,be5cc8fb-1b0b-40de-9597-c6dd055201e7,"2019 International Conference on Informatics, IoT, and Enabling Technologies",2019
2023540f1ce2-26a1-4402-95c5-f25226e5dc8c,540f1ce2-26a1-4402-95c5-f25226e5dc8c,2023 IEEE International Conference on Signal and Image Processing,2023
2022d5690a5b-391c-4cc6-a335-05c7994cd3ac,d5690a5b-391c-4cc6-a335-05c7994cd3ac,"2022 International Conference on Modern Problems of Radio Engineering, Telecommunications and Computer Science",2022
2022804fd380-52e4-4dad-9650-b3106b8ed31b,804fd380-52e4-4dad-9650-b3106b8ed31b,2022 International Conference on Electrical Engineering and Information Communication Technology,2022
20209aa57e01-2dc2-4422-93b7-2b628326f78c,9aa57e01-2dc2-4422-93b7-2b628326f78c,2020 Information and Communication Technology Convergence,2020
2022167fa0ca-e88a-4ef7-a16f-bc66c457c806,167fa0ca-e88a-4ef7-a16f-bc66c457c806,2022 European Conference on Computer Vision,2022
2022764e3630-ddac-4c21-af4b-9d32ffef082e,764e3630-ddac-4c21-af4b-9d32ffef082e,2022 IEEE International Conference on Data Engineering,2022
201846990654-eb6c-4674-96bc-ba905dab2a86,46990654-eb6c-4674-96bc-ba905dab2a86,2018 International Conference on Conceptual Structures,2018
20033e64b1c1-745f-4edf-bd92-b8ef122bb49c,3e64b1c1-745f-4edf-bd92-b8ef122bb49c,2003 International Conference on Artificial Neural Networks,2003
2018e251322f-1b8a-43c4-ae82-44aaa356cd4f,e251322f-1b8a-43c4-ae82-44aaa356cd4f,"2018 International Conference on Cryptography, Security and Privacy",2018
2023b251b5b7-ceed-428c-9e33-d1b41d4d1cb6,b251b5b7-ceed-428c-9e33-d1b41d4d1cb6,2023 International Workshop on Mobility in the Evolving Internet Architecture,2023
2023b4b9c2ab-3b92-4da7-a4ae-26c8247300d0,b4b9c2ab-3b92-4da7-a4ae-26c8247300d0,2023 International Conference on Wireless Communications and Mobile Computing,2023
2022255a371e-2a0c-42d1-b4e7-c3cf3e21c89a,255a371e-2a0c-42d1-b4e7-c3cf3e21c89a,2022 International Conference on Advances in Social Networks Analysis and Mining,2022
2023e574da12-4e4c-4b78-a203-ae3719c0c4f7,e574da12-4e4c-4b78-a203-ae3719c0c4f7,2023 Annual International Computer Software and Applications Conference,2023
2017af90489e-312f-4514-bea2-bcb399cb8ece,af90489e-312f-4514-bea2-bcb399cb8ece,2017 Interspeech,2017
2018af9cc598-0e30-4b73-9b91-9d046f9445b1,af9cc598-0e30-4b73-9b91-9d046f9445b1,2018 International Conference on Software Engineering for Defence Applications,2018
2016c0611651-146e-4f85-bd9d-00cbdd672901,c0611651-146e-4f85-bd9d-00cbdd672901,2016 International Forum on Research and Technologies for Society and Industry Leveraging a better tomorrow,2016
20209c119da6-ab17-4403-854e-786882dbf352,9c119da6-ab17-4403-854e-786882dbf352,2020 Decision Support Systems,2020
2018ffa223d8-026b-4e03-9fa4-eece826c31ae,ffa223d8-026b-4e03-9fa4-eece826c31ae,2018 International Conference on Innovations in Information Technology,2018
201905878603-c240-4a32-b893-eda8d45febb4,05878603-c240-4a32-b893-eda8d45febb4,2019 International Conference on Ubiquitous Computing and Ambient Intelligence,2019
20188dce23a9-44e0-4381-a39e-2acc1edff700,8dce23a9-44e0-4381-a39e-2acc1edff700,2018 Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2018
2015991e8cbf-4a4a-4ac4-a273-63dd7a35c364,991e8cbf-4a4a-4ac4-a273-63dd7a35c364,2015 IEEE International Conference on Document Analysis and Recognition,2015
20148f125553-3fd5-4370-a175-f7179db29048,8f125553-3fd5-4370-a175-f7179db29048,"2014 IEEE International Performance, Computing, and Communications Conference",2014
2014a2f3e710-3f36-46fc-bf88-c40f1356cd43,a2f3e710-3f36-46fc-bf88-c40f1356cd43,2014 Canadian Conference on Electrical and Computer Engineering,2014
20005440268e-4691-4fc0-8d0e-dcd6df18e77f,5440268e-4691-4fc0-8d0e-dcd6df18e77f,2000 ACM/IEEE International Conference on Mobile Computing and Networking,2000
20216be078fe-e448-4123-8096-25493e7a2502,6be078fe-e448-4123-8096-25493e7a2502,2021 ARES,2021
20169cb29d4c-aff5-4a8d-8ae4-6a2cd440519d,9cb29d4c-aff5-4a8d-8ae4-6a2cd440519d,2016 International Conference on Advanced Communication Technology,2016
20117431ff67-91dc-41fa-b322-1b1ca657025f,7431ff67-91dc-41fa-b322-1b1ca657025f,2011 International Conference on Information and Knowledge Management,2011
2011ea38228f-6ed3-4222-a3ce-d963d8cc9516,ea38228f-6ed3-4222-a3ce-d963d8cc9516,2011 Web Search and Data Mining,2011
20108dce23a9-44e0-4381-a39e-2acc1edff700,8dce23a9-44e0-4381-a39e-2acc1edff700,2010 Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2010
2010ea38228f-6ed3-4222-a3ce-d963d8cc9516,ea38228f-6ed3-4222-a3ce-d963d8cc9516,2010 Web Search and Data Mining,2010
20098dce23a9-44e0-4381-a39e-2acc1edff700,8dce23a9-44e0-4381-a39e-2acc1edff700,2009 Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2009
20087431ff67-91dc-41fa-b322-1b1ca657025f,7431ff67-91dc-41fa-b322-1b1ca657025f,2008 International Conference on Information and Knowledge Management,2008
2008a0edb93b-1e95-4128-a295-6b1659149cef,a0edb93b-1e95-4128-a295-6b1659149cef,2008 Knowledge Discovery and Data Mining,2008
20088dce23a9-44e0-4381-a39e-2acc1edff700,8dce23a9-44e0-4381-a39e-2acc1edff700,2008 Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2008
2007f3bfa077-18b6-4ca9-a559-a809b86a837f,f3bfa077-18b6-4ca9-a559-a809b86a837f,2007 SGAI Conferences,2007
20060c7ffaf9-74fc-4c66-a398-d5f8bff2d79d,0c7ffaf9-74fc-4c66-a398-d5f8bff2d79d,2006 IEEE International Conference on Granular Computing,2006
2023730e1936-0c14-4ca4-ab8c-edc0c6b0b4b2,730e1936-0c14-4ca4-ab8c-edc0c6b0b4b2,2023 International Conference on Computer and Knowledge Engineering,2023
2022a33b4339-8ebd-427d-8a4a-2496fca85732,a33b4339-8ebd-427d-8a4a-2496fca85732,2022 Fire,2022
2016764e3630-ddac-4c21-af4b-9d32ffef082e,764e3630-ddac-4c21-af4b-9d32ffef082e,2016 IEEE International Conference on Data Engineering,2016
20183b3de2d6-b889-4a6a-a93a-df4147cbcb4b,3b3de2d6-b889-4a6a-a93a-df4147cbcb4b,2018 Student Conference on Research and Development,2018
2018b2ea28aa-a290-42e0-b917-cb21ab5ebca6,b2ea28aa-a290-42e0-b917-cb21ab5ebca6,2018 International Symposium on Electronics and Telecommunications,2018
2018e1623161-079f-4133-ae30-fcff56ce92cf,e1623161-079f-4133-ae30-fcff56ce92cf,2018 International Conference on Computing: Theory and Applications,2018
201979c77f49-24e0-4b61-a1a0-a8ba8f64be00,79c77f49-24e0-4b61-a1a0-a8ba8f64be00,2019 International Conference on Artificial Intelligence in Education,2019
201571826259-dbc2-44dc-9ffa-abf8abd1514e,71826259-dbc2-44dc-9ffa-abf8abd1514e,2015 International Conference on Network and System Security,2015
201487fc9c3c-cc7f-42aa-ba71-2700729a6788,87fc9c3c-cc7f-42aa-ba71-2700729a6788,2014 ACM Asia Conference on Computer and Communications Security,2014
201191d4ecad-d022-4953-901e-c5c57c614f72,91d4ecad-d022-4953-901e-c5c57c614f72,2011 Asia-Pacific Computer Systems Architecture Conference,2011
201129deb9df-6626-419d-9aaf-1d46440013e1,29deb9df-6626-419d-9aaf-1d46440013e1,2011 International Conference on Database and Expert Systems Applications,2011
20236864fc0f-dd47-4798-a829-ac53dd78862f,6864fc0f-dd47-4798-a829-ac53dd78862f,2023 International ACM SIGACCESS Conference on Computers and Accessibility,2023
201441929b26-d887-42cf-97f1-1217a0a9e315,41929b26-d887-42cf-97f1-1217a0a9e315,"2014 ACM SIGMOBILE International Conference on Mobile Systems, Applications, and Services",2014
201141929b26-d887-42cf-97f1-1217a0a9e315,41929b26-d887-42cf-97f1-1217a0a9e315,"2011 ACM SIGMOBILE International Conference on Mobile Systems, Applications, and Services",2011
2015231d2432-8f0e-4232-8b06-3a8c52d34fb1,231d2432-8f0e-4232-8b06-3a8c52d34fb1,"2015 International Conference on Humanoid, Nanotechnology, Information Technology,Communication and Control, Environment and Management",2015
2019ec8e48eb-4bfb-42c8-b0b0-a8b72f474541,ec8e48eb-4bfb-42c8-b0b0-a8b72f474541,2019 Intellectual Systems of Decision Making and Problems of Computational Intelligence,2019
20181268cf6f-971e-46d2-aaef-1621574eacf6,1268cf6f-971e-46d2-aaef-1621574eacf6,2018 International Conference on Computer Science and Information Technologies,2018
2023b7aa40ac-729b-49d6-9064-4d1a9480e9a9,b7aa40ac-729b-49d6-9064-4d1a9480e9a9,2023 International Symposium on High-Performance Computer Architecture,2023
2023deedf64a-dd5c-4b33-b345-ff83bfb93d71,deedf64a-dd5c-4b33-b345-ff83bfb93d71,2023 International Symposium on Computer Architecture,2023
20224299b928-18a2-403a-adf4-b15510e38aed,4299b928-18a2-403a-adf4-b15510e38aed,2022 IEEE Computer Society Annual Symposium on VLSI,2022
201963c420a6-4772-4d27-bb54-2b7f2e6635a6,63c420a6-4772-4d27-bb54-2b7f2e6635a6,2019 Security and Artificial Intelligence,2019
201746990654-eb6c-4674-96bc-ba905dab2a86,46990654-eb6c-4674-96bc-ba905dab2a86,2017 International Conference on Conceptual Structures,2017
200648782cc2-a3b4-44f3-95a4-2c4cb0f7245b,48782cc2-a3b4-44f3-95a4-2c4cb0f7245b,2006 International Conference on Pattern Recognition,2006
2006a9eebc67-0871-45df-aaa7-6cc913ffbd66,a9eebc67-0871-45df-aaa7-6cc913ffbd66,2006 ACM International Conference on Image and Video Retrieval,2006
2006768b87bb-8a18-4d9c-a161-4d483c776bcf,768b87bb-8a18-4d9c-a161-4d483c776bcf,2006 Computer Vision and Pattern Recognition,2006
2006167fa0ca-e88a-4ef7-a16f-bc66c457c806,167fa0ca-e88a-4ef7-a16f-bc66c457c806,2006 European Conference on Computer Vision,2006
202282901c74-dc2e-4d08-b633-637c7e209284,82901c74-dc2e-4d08-b633-637c7e209284,"2022 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",2022
2021251bb249-7a60-480f-beba-598ca8b11fad,251bb249-7a60-480f-beba-598ca8b11fad,2021 Passive and Active Network Measurement Conference,2021
2011660fae11-5025-4d24-a074-9abddd1549b5,660fae11-5025-4d24-a074-9abddd1549b5,2011 Workshop on Algorithm Engineering and Experimentation,2011
20105552b3d9-73b0-435f-8515-a135f23fcbba,5552b3d9-73b0-435f-8515-a135f23fcbba,2010 Conference on Emerging Network Experiment and Technology,2010
2016c5f8f5c8-58d0-46aa-bbb5-44ce60315635,c5f8f5c8-58d0-46aa-bbb5-44ce60315635,2016 Signal Processing and Communications Applications Conference,2016
2005fc0a208c-acb7-47dc-a0d4-af8190e21d29,fc0a208c-acb7-47dc-a0d4-af8190e21d29,2005 International Conference on Machine Learning,2005
